"x" "y" "altitude"
"324429" -48.3518269888354 -1.36325683244858 13
"185305" -48.264814431421 -1.25480112736232 26
"10110" -48.4001898681546 -1.09117508196967 6
"43527" -48.4127392895177 -1.13571675954035 13
"337451" -48.3676320678206 -1.37444612814758 17
"403435" -48.4185654346147 -1.42757051840437 6
"391699" -48.4530577621383 -1.41811254364928 17
"349040" -48.4580896405203 -1.38432087066593 20
"125002" -48.3064865755866 -1.20289815252437 15
"187399" -48.4077143006332 -1.25662350917406 15
"158053" -48.4179123532705 -1.23279943879671 18
"407670" -48.2993044874938 -1.43078394899383 16
"58094" -48.4333453797411 -1.1482763308464 18
"330393" -48.3698587739437 -1.36830407394377 15
"89950" -48.4696746777315 -1.17344765801628 6
"163363" -48.3405819689212 -1.23700523813064 18
"286747" -48.3415939841379 -1.33168568212922 12
"284839" -48.4004705228254 -1.33044550360891 12
"200515" -48.3021217580796 -1.26643032035962 16
"222239" -48.3301768569104 -1.28214623856414 11
"290226" -48.4847833306983 -1.33463023332625 3
"145011" -48.4332779864858 -1.2214557551049 28
"438985" -48.502686957874 -1.46257976583584 12
"116692" -48.2479500864521 -1.19529907248521 38
"362737" -48.4322690628999 -1.39490665356616 22
"32019" -48.4161637231988 -1.12284377701671 19
"300206" -48.4668904069229 -1.34280507245366 13
"33975" -48.3168268355543 -1.12470864951793 22
"75736" -48.161514048224 -1.16225918319256 21
"278987" -48.2548883158129 -1.32586493796841 23
"299277" -48.2274019755049 -1.34133322630052 40
"381037" -48.2643658853297 -1.40979684454241 19
"168835" -48.3028407573497 -1.24171466134842 19
"424010" -48.3196829043929 -1.44561012266593 19
"53021" -48.2658957908439 -1.14379125013261 26
"167582" -48.5180843310299 -1.24099591789982 16
"435448" -48.4061143619566 -1.45604547288752 5
"38119" -48.3903523131763 -1.12924462321779 22
"28809" -48.3458867782397 -1.11871069354702 32
"27764" -48.4006291807679 -1.11780243756526 9
"59142" -48.342608781848 -1.1490307075087 11
"378903" -48.2521591395155 -1.40782748342998 31
"432754" -48.3805862544701 -1.45322276295284 5
"314026" -48.2996691257537 -1.35426151852799 32
"213261" -48.3725585390619 -1.27491702694539 11
"257415" -48.2891740454405 -1.30928593061288 30
"274853" -48.2899919883971 -1.32269218521743 21
"322980" -48.4431271060463 -1.36223895735297 21
"274517" -48.2876334489088 -1.32268959031933 23
"219359" -48.2176200859339 -1.27974490441772 27
"421584" -48.4140379000739 -1.4434858558108 14
"363699" -48.4838871395117 -1.39580076463109 15
"11866" -48.4025909879092 -1.09545983792327 8
"370627" -48.3281977280676 -1.40121359118179 25
"46390" -48.4075486316871 -1.13763928259958 21
"386788" -48.3089664128328 -1.4143177081561 12
"357036" -48.3021259061384 -1.39043117944203 41
"304733" -48.2661956970949 -1.34631100118251 32
"7296" -48.3570961591959 -1.08313082978288 12
"311376" -48.3574812197048 -1.35237062953754 9
"448273" -48.4499226416841 -1.491429037318 20
"328270" -48.3840131100422 -1.36664386050628 22
"116993" -48.2534988669859 -1.1955839374564 26
"48141" -48.2615996641246 -1.13917913525872 14
"61624" -48.4278618442489 -1.1517627406508 18
"89536" -48.1985873421966 -1.1726289805987 33
"399230" -48.4923213839764 -1.42416116477577 3
"270955" -48.4198603140007 -1.32003850810812 10
"35511" -48.2911602589554 -1.12650008362777 7
"245495" -48.3647512752836 -1.30024342773315 15
"428155" -48.3940497834269 -1.44960752031051 13
"157112" -48.5478796291889 -1.23217827641465 16
"85928" -48.4144215442688 -1.17028948757339 20
"219371" -48.5419369674254 -1.28063725743492 16
"344952" -48.2854878357223 -1.38077690785148 39
"311493" -48.2705364431914 -1.35199446672665 40
"18283" -48.2494224902626 -1.10649295195798 17
"451348" -48.4646249926026 -1.49745146188718 23
"446969" -48.4271681997696 -1.48888859086935 13
"438463" -48.4477368163895 -1.46126061211784 6
"181134" -48.2099039505261 -1.25222938779502 37
"135053" -48.2581984140432 -1.2127638461154 28
"20776" -48.2250048080617 -1.10954194615463 11
"158431" -48.1993584114708 -1.23267006043979 44
"244140" -48.2653226937412 -1.29892675460953 41
"84871" -48.2268896914059 -1.1693061987525 23
"229925" -48.4568560684972 -1.28859797710777 20
"20056" -48.3268298761181 -1.10879852223615 24
"170080" -48.2270930410373 -1.24247352600169 37
"25976" -48.2562806117901 -1.11585492292895 16
"450363" -48.4560236841746 -1.49548622010237 13
"365664" -48.2698191464678 -1.39718012542565 23
"391702" -48.449449968355 -1.41810854350315 18
"83901" -48.4555262907927 -1.16896567920526 10
"136264" -48.3702024078393 -1.2140395223343 16
"427057" -48.3538122258371 -1.44844336091328 17
"288821" -48.2397581969248 -1.33324856173834 43
"106421" -48.2529530913129 -1.18636747845269 17
"449090" -48.4764528986893 -1.49321954260816 15
"152934" -48.5392800449116 -1.22825961885739 3
"446344" -48.3960878027509 -1.48703638476469 7
"148501" -48.3401782803299 -1.22436695355735 18
"388935" -48.3549597327932 -1.4157674175067 18
"210860" -48.423884700553 -1.27377055960006 14
"361646" -48.4528062934693 -1.3940911840938 17
"148384" -48.5456664636981 -1.22449450873162 24
"128647" -48.3186916157382 -1.20654096607149 28
"202858" -48.2564766874213 -1.26805769164156 8
"272108" -48.4857220477201 -1.32113062806161 5
"165901" -48.5557824005345 -1.23944835727339 13
"301938" -48.5312128377339 -1.34436110912747 15
"230805" -48.4423698413823 -1.28891854737371 16
"179871" -48.2478085987603 -1.25035782984496 40
"453297" -48.4754442681508 -1.50151416943226 22
"363156" -48.3578967395384 -1.39510304751786 37
"446217" -48.4328002177061 -1.48699988131643 14
"313823" -48.5399911503616 -1.35451915470905 20
"403982" -48.4433334921049 -1.42808718123099 6
"401570" -48.2701746402807 -1.42544303281306 24
"200300" -48.2668838927435 -1.26583459431047 24
"62428" -48.2356924775148 -1.15181427734131 18
"89327" -48.3706115763345 -1.17279705797542 34
"188527" -48.5553493322253 -1.25760486628109 15
"450491" -48.4524154366497 -1.49576132091473 18
"129205" -48.3603122502643 -1.2071405470359 17
"135838" -48.1621094042342 -1.21317605044875 31
"365882" -48.3394405073776 -1.39745606653881 16
"64032" -48.3470444276319 -1.1532242364605 12
"108788" -48.1726311990687 -1.18838036725002 50
"121938" -48.2601534233633 -1.19996588987102 19
"269977" -48.4764731894906 -1.31939871166507 11
"69766" -48.2318951471071 -1.15758204273442 21
"156255" -48.4291064743526 -1.23094828040499 13
"23312" -48.4200572782611 -1.11279214484638 9
"113564" -48.3489493761624 -1.19288551488952 12
"109269" -48.279031456133 -1.18890691690767 27
"400424" -48.3040289917757 -1.42464535255609 20
"357302" -48.3697646153463 -1.39085716559596 23
"400999" -48.448146424793 -1.42578822758552 15
"154781" -48.3480811789074 -1.22965810993405 12
"221042" -48.3496941789192 -1.28114258978037 12
"186789" -48.3185033119123 -1.25611389207965 18
"329589" -48.2313957016996 -1.3673093883978 37
"442488" -48.4869636028448 -1.47574610054042 8
"299756" -48.3288184134054 -1.34200540438751 10
"321029" -48.476708231104 -1.36087800256046 18
"151741" -48.4332726708426 -1.22704196891787 17
"451637" -48.4501925969345 -1.49799323470443 17
"232321" -48.3779331379648 -1.29027698264326 28
"93385" -48.3271839613927 -1.17596743385048 14
"177685" -48.4032818191908 -1.24907786040733 12
"379932" -48.2436255374028 -1.40886459253321 15
"234578" -48.4820506508818 -1.29217056344043 7
"371282" -48.3503967608678 -1.40179756565784 32
"77595" -48.366272754748 -1.16385547374906 25
"233655" -48.3814561753101 -1.29136990426746 28
"416143" -48.3695490472571 -1.4385002388297 17
"440402" -48.4535584327117 -1.46699322102462 2
"435592" -48.4138845516213 -1.45633376800079 20
"163827" -48.275653456462 -1.23735781857355 25
"268535" -48.3266251477808 -1.31727059033042 13
"311156" -48.2737277135276 -1.35171880308525 34
"205209" -48.4143612124271 -1.26975755877533 35
"31125" -48.4196332505361 -1.12172963088334 16
"151219" -48.2737224366404 -1.22632446708589 29
"241626" -48.4542941614792 -1.29744969930493 6
"392797" -48.4649903937991 -1.41896368622457 4
"153421" -48.1890976875558 -1.22819109627177 39
"434328" -48.2949957087799 -1.45405876541668 16
"257222" -48.4553921364726 -1.30946138454204 33
"228874" -48.4506965757018 -1.28739072417995 16
"232294" -48.4090682892942 -1.29014152402241 21
"222431" -48.4026937446846 -1.28231446475224 14
"150125" -48.3056317633551 -1.22551916150952 13
"448550" -48.4440940146225 -1.49184119890732 6
"221947" -48.3163956084642 -1.28194553822988 18
"213674" -48.4007580185854 -1.27560919826602 30
"77095" -48.2877961287084 -1.16336165267805 19
"378340" -48.4464085198951 -1.4077705679789 14
"170602" -48.3434892204047 -1.24329221473386 12
"395487" -48.3235038655505 -1.42108404711642 15
"127819" -48.1483382553552 -1.20552877416461 31
"102632" -48.2783432698336 -1.18332071524655 23
"66569" -48.3136078691988 -1.15507781990068 19
"70098" -48.2291202957665 -1.15799820970777 14
"129006" -48.2626437469349 -1.2067640250859 26
"138535" -48.4083088560306 -1.21584551313536 22
"205489" -48.5453465999496 -1.27016548694637 16
"282502" -48.4473246893291 -1.32872578131592 18
"373405" -48.3159853804835 -1.40357344923713 15
"203590" -48.4162253642952 -1.26880181135839 27
"99153" -48.2684035186883 -1.18079741273306 19
"320999" -48.2363981918023 -1.36024046019735 30
"18037" -48.3190632218604 -1.10627787945792 13
"452765" -48.4531041041141 -1.50023116218413 13
"20357" -48.2535818421675 -1.10901026554773 22
"83986" -48.394478537049 -1.16890930261269 16
"262977" -48.4362397513572 -1.31363140501062 14
"164947" -48.2442998271845 -1.23802337320981 34
"243653" -48.3714586994913 -1.29890053390459 26
"276967" -48.2326928908988 -1.32423427924983 40
"303670" -48.4341255529059 -1.34547066797337 14
"444606" -48.4299520188071 -1.48149015235728 18
"225699" -48.320376637287 -1.28347759291104 17
"220178" -48.432387896581 -1.2806687685176 7
"26625" -48.2849269231827 -1.11630060980324 16
"116409" -48.1960777994676 -1.19501683425248 37
"247896" -48.3065240189047 -1.30204342426865 22
"187746" -48.4049390785504 -1.25690003879589 12
"128090" -48.3105113248456 -1.20627281164748 27
"255513" -48.3480935985173 -1.30823222583936 12
"322494" -48.3154776458757 -1.36154059276714 23
"179947" -48.3702587629769 -1.25086022036344 15
"308717" -48.4786620123517 -1.35012621673363 8
"150426" -48.2923130581361 -1.22578491405142 13
"120175" -48.155420104049 -1.19841544691682 20
"396185" -48.3553437455374 -1.42193769953132 14
"416169" -48.2461110346898 -1.43826050510104 20
"457124" -48.4490668840713 -1.51139898177353 17
"70599" -48.3890771375667 -1.1585701040822 11
"360987" -48.3492961686022 -1.39341755496566 27
"181411" -48.3045875494211 -1.25204988649461 11
"192928" -48.4127050874298 -1.26081808733911 15
"130339" -48.2517790200309 -1.20802044595019 40
"56565" -48.3137543801645 -1.14676925502945 22
"366175" -48.3429090471652 -1.39759966545302 10
"390795" -48.385344901982 -1.41719862350144 25
"376595" -48.4583434618982 -1.40638711823043 2
"14196" -48.3756719273441 -1.10001670850506 11
"95779" -48.3050125147432 -1.17792886667971 31
"281622" -48.2786100560591 -1.32770660542578 27
"347737" -48.3682329281072 -1.38321669556349 19
"432481" -48.3506157244953 -1.452908273413 9
"343432" -48.3186946746512 -1.37979081439149 17
"285330" -48.274167425122 -1.33049442367342 44
"21099" -48.4153811691157 -1.1111121791317 15
"420756" -48.2564188566147 -1.4426016975618 26
"335242" -48.3323923645692 -1.37245173578962 37
"362255" -48.2568921766417 -1.39414883955065 23
"40380" -48.3162657678318 -1.13141096496579 15
"389733" -48.3921448040578 -1.41636843866164 22
"185747" -48.4168728558161 -1.25542231443598 18
"76518" -48.1600341517596 -1.16253693246479 9
"274125" -48.4259629818851 -1.32241900494131 12
"247937" -48.2628221800645 -1.30199602140963 26
"252799" -48.2359042314229 -1.30559689935652 46
"376549" -48.2405074834825 -1.40585875892132 20
"117361" -48.1669362535964 -1.19577459945129 30
"95474" -48.2715515564092 -1.17716995987498 22
"140668" -48.2037588414519 -1.21647773998831 25
"442754" -48.4221877723899 -1.47589490970038 14
"290550" -48.2283809368652 -1.33435274508939 34
"193366" -48.3459685451934 -1.26116937443522 14
"271317" -48.3135805395618 -1.32001826961133 14
"81355" -48.1995643327993 -1.16662593277832 28
"377347" -48.3187566261995 -1.40678842665879 18
"209492" -48.468748950805 -1.27288426886193 20
"439332" -48.4824258317987 -1.46339493717471 1
"173678" -48.2141607924772 -1.24536413473928 43
"101297" -48.2870843189484 -1.18221222711377 18
"27086" -48.3789867084533 -1.11694516635107 29
"98466" -48.2962426965777 -1.17998698360121 27
"231230" -48.2198727997458 -1.28863004403452 28
"108431" -48.3604225272632 -1.18856755403273 19
"351214" -48.4378290323845 -1.38597478326147 20
"66022" -48.2275976075277 -1.15464554174819 23
"420389" -48.4136228865655 -1.44236815570191 19
"202560" -48.5362825467683 -1.26829458126024 15
"232191" -48.2238055608403 -1.2899447514142 23
"333631" -48.2963206583839 -1.37101454751336 36
"63698" -48.3331712203563 -1.15293189104153 29
"19675" -48.4264430376713 -1.10860811836124 8
"147654" -48.5477483823884 -1.22393775626709 15
"228988" -48.3701521948993 -1.28765746952233 9
"335280" -48.3031324657114 -1.37276003494073 28
"178181" -48.275918745258 -1.24922729180698 24
"334284" -48.3909452354021 -1.37167887698943 27
"102327" -48.2679389079548 -1.18303114089994 24
"433879" -48.4860437170803 -1.45446071916284 19
"229375" -48.3671692538324 -1.28758454472201 16
"435907" -48.4352533826618 -1.45663766502622 12
"196274" -48.3640028718738 -1.26328254735476 7
"161545" -48.2667768164295 -1.23525407409436 31
"30678" -48.3256440792439 -1.12060963931401 35
"422570" -48.2973462848231 -1.44418706197272 21
"13239" -48.399119864725 -1.09852914507814 16
"436261" -48.4496283462866 -1.45740824077179 5
"253690" -48.2620777050211 -1.3062153164157 26
"87329" -48.4137149506576 -1.17172027844374 13
"336042" -48.4206367092435 -1.37338713698057 19
"163469" -48.2424973762336 -1.23704404983095 29
"158584" -48.4425631490817 -1.23305615849225 18
"362319" -48.4677918691458 -1.394666096575 10
"212497" -48.3419312429985 -1.27471081151971 7
"431005" -48.4862544945808 -1.45208671815871 19
"125551" -48.2579303435708 -1.20340799027203 21
"345736" -48.2489989911716 -1.38129320483931 20
"204392" -48.3924394984497 -1.26931643221594 29
"329354" -48.4207472782008 -1.36731230972215 20
"448436" -48.437572236762 -1.49169390543635 12
"256680" -48.3607648477827 -1.3089439170965 7
"35762" -48.3283859136845 -1.12676743841806 13
"325026" -48.3869760496671 -1.36394720418403 35
"187663" -48.4676542652333 -1.25705514487651 5
"85846" -48.4622407687965 -1.17003320437995 5
"435050" -48.3088684240218 -1.45573120819995 17
"449835" -48.3946916678589 -1.4942965756612 20
"225334" -48.3387299769737 -1.28462226567277 13
"455971" -48.4829309299954 -1.50752826799176 23
"351285" -48.3684165107277 -1.38659638491595 17
"119733" -48.2790223920885 -1.19812301827086 22
"92174" -48.4599607022165 -1.17511469337983 16
"254877" -48.2810652433568 -1.3074725326105 19
"61061" -48.3960212988894 -1.15075606157565 26
"444358" -48.4113589083695 -1.48063044104109 12
"180224" -48.3461175770796 -1.2509753909976 9
"409120" -48.4782970981703 -1.43238570932523 6
"138948" -48.3228443439454 -1.21604081466562 21
"218062" -48.3910421934985 -1.27909056554977 19
"62645" -48.3134719552084 -1.152075386304 17
"428747" -48.3392416850849 -1.44982262916025 24
"54384" -48.4018533464168 -1.14531498705037 32
"392095" -48.3007065746753 -1.4182179791188 13
"456320" -48.4704407035611 -1.50835164973842 14
"395022" -48.3896706512369 -1.42021998671411 9
"50667" -48.2535973232099 -1.14187107630959 16
"442215" -48.4590303941331 -1.475169481154 9
"96268" -48.1579379726753 -1.17789340761011 29
"278893" -48.3218987939737 -1.32579921125435 13
"450890" -48.4116178525725 -1.49655116904649 18
"438942" -48.4415185486626 -1.4627338448064 10
"450886" -48.4207761623362 -1.49656203212926 11
"28122" -48.290751918682 -1.1179816945512 22
"456564" -48.4857044123328 -1.5092074252551 16
"306348" -48.2269788441066 -1.34747654215189 25
"356304" -48.3333718929788 -1.3898804247851 31
"185903" -48.4662681616606 -1.25556409433953 9
"70963" -48.3542535189166 -1.15881686282574 11
"77882" -48.3351031824711 -1.16396563083693 11
"306093" -48.4575730841751 -1.34772991577156 17
"3293" -48.3870710182987 -1.07366077679331 25
"45035" -48.2513369693915 -1.13609732717651 20
"45875" -48.3251394469635 -1.13700495488874 20
"175657" -48.3801128766603 -1.24751855735109 10
