"x" "y" "jan" "fev" "mar" "abr" "mai" "jun" "jul" "ago" "set" "out" "nov" "dez"
"V879" -1.38303264835 -48.2474709869 366.366074562063 402.30207443225 430.422327041562 402.54217910775 316.010561943 175.597005367325 167.423096211767 133.130319118394 98.5541357994125 95.1144201756562 95.625481486325 241.829282760688
"V880" -1.38303264835 -48.237818987 366.366074562063 402.30207443225 430.422327041562 402.54217910775 316.010561943 175.597005367325 167.423096211767 133.130319118394 98.5541357994125 95.1144201756562 95.625481486325 241.829282760688
"V881" -1.39268464825 -48.5080749842 320.324646949813 377.749446868875 438.967121124312 418.736043930188 328.744634628375 174.171892166131 165.580324300133 137.521585464506 96.8172378538938 89.56242263315 84.18974220755 216.470519542756
"V882" -1.39268464825 -48.4984229843 331.509557723938 393.197689056438 437.9601573945 416.426198959437 328.666096687313 171.351135730737 164.862231953967 135.265909194988 104.019713401794 94.590970873875 90.0449740886375 231.342236518881
"V883" -1.39268464825 -48.4887709844 331.509557723938 393.197689056438 437.9601573945 416.426198959437 328.666096687313 171.351135730737 164.862231953967 135.265909194988 104.019713401794 94.590970873875 90.0449740886375 231.342236518881
"V884" -1.39268464825 -48.4791189845 331.509557723938 393.197689056438 437.9601573945 416.426198959437 328.666096687313 171.351135730737 164.862231953967 135.265909194988 104.019713401794 94.590970873875 90.0449740886375 231.342236518881
"V885" -1.39268464825 -48.4694669846 331.509557723938 393.197689056438 437.9601573945 416.426198959437 328.666096687313 171.351135730737 164.862231953967 135.265909194988 104.019713401794 94.590970873875 90.0449740886375 231.342236518881
"V886" -1.39268464825 -48.4598149847 331.509557723938 393.197689056438 437.9601573945 416.426198959437 328.666096687313 171.351135730737 164.862231953967 135.265909194988 104.019713401794 94.590970873875 90.0449740886375 231.342236518881
"V887" -1.39268464825 -48.4501629848 331.509557723938 393.197689056438 437.9601573945 416.426198959437 328.666096687313 171.351135730737 164.862231953967 135.265909194988 104.019713401794 94.590970873875 90.0449740886375 231.342236518881
"V888" -1.39268464825 -48.4405109849 343.632272720375 396.643045425312 447.326805114625 408.073764801188 329.734971046438 172.140425205219 167.511518351153 137.338195323838 107.444057464594 95.1805011033437 96.0096621512938 242.246514797156
"V889" -1.39268464825 -48.430858985 343.632272720375 396.643045425312 447.326805114625 408.073764801188 329.734971046438 172.140425205219 167.511518351153 137.338195323838 107.444057464594 95.1805011033437 96.0096621512938 242.246514797156
"V890" -1.39268464825 -48.4212069851 343.632272720375 396.643045425312 447.326805114625 408.073764801188 329.734971046438 172.140425205219 167.511518351153 137.338195323838 107.444057464594 95.1805011033437 96.0096621512938 242.246514797156
"V891" -1.39268464825 -48.4115549852 343.632272720375 396.643045425312 447.326805114625 408.073764801188 329.734971046438 172.140425205219 167.511518351153 137.338195323838 107.444057464594 95.1805011033437 96.0096621512938 242.246514797156
"V892" -1.39268464825 -48.4019029853 343.632272720375 396.643045425312 447.326805114625 408.073764801188 329.734971046438 172.140425205219 167.511518351153 137.338195323838 107.444057464594 95.1805011033437 96.0096621512938 242.246514797156
"V893" -1.39268464825 -48.3922509854 341.993629455625 393.317236900312 442.887928008937 404.08889579775 327.850852012625 169.261490821725 164.077618408273 135.998099803869 102.405627965919 93.3147666454063 93.8262563943437 238.272288799225
"V894" -1.39268464825 -48.3825989855 341.993629455625 393.317236900312 442.887928008937 404.08889579775 327.850852012625 169.261490821725 164.077618408273 135.998099803869 102.405627965919 93.3147666454063 93.8262563943437 238.272288799225
"V895" -1.39268464825 -48.3729469856 341.993629455625 393.317236900312 442.887928008937 404.08889579775 327.850852012625 169.261490821725 164.077618408273 135.998099803869 102.405627965919 93.3147666454063 93.8262563943437 238.272288799225
"V896" -1.39268464825 -48.3632949857 341.993629455625 393.317236900312 442.887928008937 404.08889579775 327.850852012625 169.261490821725 164.077618408273 135.998099803869 102.405627965919 93.3147666454063 93.8262563943437 238.272288799225
"V897" -1.39268464825 -48.3536429858 341.993629455625 393.317236900312 442.887928008937 404.08889579775 327.850852012625 169.261490821725 164.077618408273 135.998099803869 102.405627965919 93.3147666454063 93.8262563943437 238.272288799225
"V898" -1.39268464825 -48.3439909859 364.616442680438 397.967874527 436.229938507063 396.324071884125 321.846888542125 171.702634334556 166.084395345127 134.715122222856 104.050384044563 96.694653034175 99.1852174996688 241.874879360338
"V899" -1.39268464825 -48.334338986 364.616442680438 397.967874527 436.229938507063 396.324071884125 321.846888542125 171.702634334556 166.084395345127 134.715122222856 104.050384044563 96.694653034175 99.1852174996688 241.874879360338
"V900" -1.39268464825 -48.3246869861 364.616442680438 397.967874527 436.229938507063 396.324071884125 321.846888542125 171.702634334556 166.084395345127 134.715122222856 104.050384044563 96.694653034175 99.1852174996688 241.874879360338
"V901" -1.39268464825 -48.3150349862 364.616442680438 397.967874527 436.229938507063 396.324071884125 321.846888542125 171.702634334556 166.084395345127 134.715122222856 104.050384044563 96.694653034175 99.1852174996688 241.874879360338
"V902" -1.39268464825 -48.3053829863 364.616442680438 397.967874527 436.229938507063 396.324071884125 321.846888542125 171.702634334556 166.084395345127 134.715122222856 104.050384044563 96.694653034175 99.1852174996688 241.874879360338
"V903" -1.39268464825 -48.2957309864 369.650773048375 409.832836151125 441.326835632375 402.923154830938 319.153524398813 175.072848320137 168.27669576008 135.861463546844 101.825017213888 97.3703551292375 98.9727998971375 240.89136552815
"V904" -1.39268464825 -48.2860789865 369.650773048375 409.832836151125 441.326835632375 402.923154830938 319.153524398813 175.072848320137 168.27669576008 135.861463546844 101.825017213888 97.3703551292375 98.9727998971375 240.89136552815
"V905" -1.39268464825 -48.2764269866 369.650773048375 409.832836151125 441.326835632375 402.923154830938 319.153524398813 175.072848320137 168.27669576008 135.861463546844 101.825017213888 97.3703551292375 98.9727998971375 240.89136552815
"V906" -1.39268464825 -48.2667749867 369.650773048375 409.832836151125 441.326835632375 402.923154830938 319.153524398813 175.072848320137 168.27669576008 135.861463546844 101.825017213888 97.3703551292375 98.9727998971375 240.89136552815
"V907" -1.39268464825 -48.2571229868 369.650773048375 409.832836151125 441.326835632375 402.923154830938 319.153524398813 175.072848320137 168.27669576008 135.861463546844 101.825017213888 97.3703551292375 98.9727998971375 240.89136552815
"V908" -1.39268464825 -48.2474709869 366.366074562063 402.30207443225 430.422327041562 402.54217910775 316.010561943 175.597005367325 167.423096211767 133.130319118394 98.5541357994125 95.1144201756562 95.625481486325 241.829282760688
"V909" -1.40233664815 -48.5080749842 321.107878685062 382.565034866437 432.750770568875 407.792144775375 328.437303543188 175.239318847625 158.72444305424 136.163001537306 106.061284780556 96.7106742858563 89.748617887475 217.0643014908
"V910" -1.40233664815 -48.4984229843 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V911" -1.40233664815 -48.4887709844 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V912" -1.40233664815 -48.4791189845 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V913" -1.40233664815 -48.4694669846 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V914" -1.40233664815 -48.4598149847 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V915" -1.40233664815 -48.4501629848 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V916" -1.40233664815 -48.4405109849 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V917" -1.40233664815 -48.430858985 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V918" -1.40233664815 -48.4212069851 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V919" -1.40233664815 -48.4115549852 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V920" -1.40233664815 -48.4019029853 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V921" -1.40233664815 -48.3922509854 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V922" -1.40233664815 -48.3825989855 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V923" -1.40233664815 -48.3729469856 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V924" -1.40233664815 -48.3632949857 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V925" -1.40233664815 -48.3536429858 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V926" -1.40233664815 -48.3439909859 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V927" -1.40233664815 -48.334338986 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V928" -1.40233664815 -48.3246869861 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V929" -1.40233664815 -48.3150349862 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V930" -1.40233664815 -48.3053829863 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V931" -1.40233664815 -48.2957309864 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V932" -1.40233664815 -48.2860789865 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V933" -1.40233664815 -48.2764269866 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V934" -1.40233664815 -48.2667749867 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V935" -1.40233664815 -48.2571229868 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V936" -1.40233664815 -48.2474709869 354.4874191285 404.610765457062 414.94174385075 401.949695587187 312.769687652687 175.041001319944 169.366799926613 127.58582830435 98.3415822984 103.089469432863 101.984399080231 246.173110008188
"V937" -1.41198864805 -48.5080749842 321.107878685062 382.565034866437 432.750770568875 407.792144775375 328.437303543188 175.239318847625 158.72444305424 136.163001537306 106.061284780556 96.7106742858563 89.748617887475 217.0643014908
"V938" -1.41198864805 -48.4984229843 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V939" -1.41198864805 -48.4887709844 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V940" -1.41198864805 -48.4791189845 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V941" -1.41198864805 -48.4694669846 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V942" -1.41198864805 -48.4598149847 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V943" -1.41198864805 -48.4501629848 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V944" -1.41198864805 -48.4405109849 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V945" -1.41198864805 -48.430858985 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V946" -1.41198864805 -48.4212069851 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V947" -1.41198864805 -48.4115549852 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V948" -1.41198864805 -48.4019029853 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V949" -1.41198864805 -48.3922509854 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V950" -1.41198864805 -48.3825989855 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V951" -1.41198864805 -48.3729469856 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V952" -1.41198864805 -48.3632949857 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V953" -1.41198864805 -48.3536429858 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V954" -1.41198864805 -48.3439909859 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V955" -1.41198864805 -48.334338986 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V956" -1.41198864805 -48.3246869861 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V957" -1.41198864805 -48.3150349862 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V958" -1.41198864805 -48.3053829863 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V959" -1.41198864805 -48.2957309864 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V960" -1.41198864805 -48.2860789865 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V961" -1.41198864805 -48.2764269866 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V962" -1.41198864805 -48.2667749867 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V963" -1.41198864805 -48.2571229868 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V964" -1.41198864805 -48.2474709869 354.4874191285 404.610765457062 414.94174385075 401.949695587187 312.769687652687 175.041001319944 169.366799926613 127.58582830435 98.3415822984 103.089469432863 101.984399080231 246.173110008188
"V965" -1.41198864805 -48.237818987 354.4874191285 404.610765457062 414.94174385075 401.949695587187 312.769687652687 175.041001319944 169.366799926613 127.58582830435 98.3415822984 103.089469432863 101.984399080231 246.173110008188
"V966" -1.42164064795 -48.5080749842 321.107878685062 382.565034866437 432.750770568875 407.792144775375 328.437303543188 175.239318847625 158.72444305424 136.163001537306 106.061284780556 96.7106742858563 89.748617887475 217.0643014908
"V967" -1.42164064795 -48.4984229843 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V968" -1.42164064795 -48.4887709844 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V969" -1.42164064795 -48.4791189845 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V970" -1.42164064795 -48.4694669846 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V971" -1.42164064795 -48.4598149847 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V972" -1.42164064795 -48.4501629848 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V973" -1.42164064795 -48.4405109849 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V974" -1.42164064795 -48.430858985 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V975" -1.42164064795 -48.4212069851 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V976" -1.42164064795 -48.4115549852 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V977" -1.42164064795 -48.4019029853 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V978" -1.42164064795 -48.3922509854 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V979" -1.42164064795 -48.3825989855 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V980" -1.42164064795 -48.3729469856 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V981" -1.42164064795 -48.3632949857 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V982" -1.42164064795 -48.3536429858 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V983" -1.42164064795 -48.3439909859 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V984" -1.42164064795 -48.334338986 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V985" -1.42164064795 -48.3246869861 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V986" -1.42164064795 -48.3150349862 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V987" -1.42164064795 -48.3053829863 349.309873581 399.411548614437 431.398447036813 400.105234146188 318.454509735 170.258696556069 164.642379760753 130.1565294266 107.703333616275 105.506188631125 103.299832343975 241.140487194037
"V988" -1.42164064795 -48.2957309864 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V989" -1.42164064795 -48.2860789865 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V990" -1.42164064795 -48.2764269866 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V991" -1.42164064795 -48.2667749867 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V992" -1.42164064795 -48.2571229868 358.882038116438 409.76774597175 424.666494369562 402.05614089975 317.34646224975 175.949096202931 170.912330627513 128.668345451219 105.104142904212 104.614296078706 104.825438737881 244.0784692765
"V993" -1.42164064795 -48.2474709869 354.4874191285 404.610765457062 414.94174385075 401.949695587187 312.769687652687 175.041001319944 169.366799926613 127.58582830435 98.3415822984 103.089469432863 101.984399080231 246.173110008188
"V994" -1.42164064795 -48.237818987 354.4874191285 404.610765457062 414.94174385075 401.949695587187 312.769687652687 175.041001319944 169.366799926613 127.58582830435 98.3415822984 103.089469432863 101.984399080231 246.173110008188
"V995" -1.43129264785 -48.5080749842 321.107878685062 382.565034866437 432.750770568875 407.792144775375 328.437303543188 175.239318847625 158.72444305424 136.163001537306 106.061284780556 96.7106742858563 89.748617887475 217.0643014908
"V996" -1.43129264785 -48.4984229843 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V997" -1.43129264785 -48.4887709844 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V998" -1.43129264785 -48.4791189845 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V999" -1.43129264785 -48.4694669846 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V1000" -1.43129264785 -48.4598149847 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V1001" -1.43129264785 -48.4501629848 326.041971206687 398.098200797938 432.568458557125 405.078302383438 328.094440460188 171.365104198519 159.17637176502 135.250726223119 112.331459045381 96.8020474911125 97.01049923895 228.892902851119
"V1002" -1.43129264785 -48.4405109849 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V1003" -1.43129264785 -48.430858985 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V1004" -1.43129264785 -48.4212069851 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V1005" -1.43129264785 -48.4115549852 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V1006" -1.43129264785 -48.4019029853 338.757788658063 392.559365272625 448.173772812 401.069208145125 326.194024085937 168.412323951637 163.33680470776 133.180051803644 116.113907337187 104.057658314706 106.360959529919 233.535900116025
"V1007" -1.43129264785 -48.3922509854 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V1008" -1.43129264785 -48.3825989855 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V1009" -1.43129264785 -48.3729469856 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V1010" -1.43129264785 -48.3632949857 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
"V1011" -1.43129264785 -48.3536429858 334.458063125687 389.972491264375 441.067171096813 400.217672348125 322.642998695437 166.687639713369 163.53406880704 131.910689354006 112.218796253156 99.59095156195 103.620751857825 228.291403293644
